gt_x,gt_y,gt_psi,gt_v,f_x,f_y,f_psi,f_v,e_x,e_y,e_psi,e_v
102.891,-19.1724,-1.60655,5,102.227,-18.7936,-1.60587,4.29795,0.663943,-0.378775,-0.000683139,0.702053
102.873,-19.6721,-1.60655,5,102.434,-19.2982,-1.60584,4.21842,0.439296,-0.373895,-0.000711346,0.781579
102.855,-20.1717,-1.60655,5,102.779,-20.2072,-1.60559,4.01431,0.0766762,0.0354365,-0.000957362,0.985693
102.837,-20.6714,-1.60655,5,102.968,-20.9569,-1.60566,3.96608,-0.130808,0.285432,-0.000894261,1.03392
102.82,-21.1711,-1.60655,5,102.628,-21.455,-1.60569,3.98156,0.191584,0.283884,-0.00085585,1.01844
102.802,-21.6708,-1.60655,5,102.871,-21.7171,-1.60577,3.95224,-0.0696128,0.0462806,-0.000777784,1.04776
102.784,-22.1705,-1.60655,5,103.01,-22.301,-1.60563,3.94705,-0.22635,0.130514,-0.000924342,1.05295
102.766,-22.6701,-1.60655,5,103.276,-22.928,-1.60559,3.97523,-0.509949,0.257835,-0.000961997,1.02477
102.748,-23.1698,-1.60655,5,103.373,-23.4553,-1.60567,3.98244,-0.624769,0.285494,-0.000878105,1.01756
102.73,-23.6695,-1.60655,5,103.225,-23.9515,-1.60553,4.15681,-0.494415,0.281964,-0.00101964,0.843186
102.712,-24.1692,-1.60655,5,102.879,-24.35,-1.60544,4.25408,-0.166943,0.18081,-0.00111423,0.745918
102.694,-24.6689,-1.60655,5,102.492,-24.7618,-1.60541,4.21332,0.202312,0.0929545,-0.00114251,0.786681
102.677,-25.1685,-1.60655,5,102.207,-24.903,-1.60529,4.19859,0.469987,-0.265548,-0.0012619,0.801415
102.659,-25.6682,-1.60655,5,102.461,-25.4574,-1.6052,4.4115,0.197862,-0.21087,-0.00134989,0.5885
102.641,-26.1679,-1.60655,5,102.355,-26.1021,-1.60521,4.36238,0.285562,-0.0657708,-0.0013361,0.637623
102.623,-26.6676,-1.60655,5,102.83,-26.5731,-1.60512,4.22167,-0.206638,-0.094536,-0.00142888,0.778325
102.605,-27.1673,-1.60655,5,102.691,-27.0492,-1.60515,4.29172,-0.0862522,-0.118028,-0.00139525,0.708278
102.587,-27.6669,-1.60655,5,102.453,-27.6045,-1.60501,4.40727,0.133873,-0.0624618,-0.0015364,0.592727
102.569,-28.1666,-1.60655,5,102.119,-28.1872,-1.60461,4.53119,0.449926,0.0205967,-0.00193846,0.468809
102.551,-28.6663,-1.60655,5,102.445,-28.5798,-1.60472,4.48748,0.106943,-0.0865433,-0.00183151,0.51252
102.534,-29.166,-1.60655,5,102.402,-28.9604,-1.60485,4.63871,0.131258,-0.205618,-0.00169633,0.361291
102.516,-29.6657,-1.60655,5,102.559,-29.8982,-1.60467,4.75817,-0.0434784,0.232516,-0.00187715,0.241832
102.498,-30.1654,-1.60655,5,102.656,-30.2888,-1.60499,4.6479,-0.15764,0.123436,-0.00156409,0.352099
102.48,-30.665,-1.60655,5,102.551,-30.461,-1.60517,4.43207,-0.0712945,-0.204012,-0.00137573,0.567933
102.462,-31.1647,-1.60655,5,102.783,-31.025,-1.60511,4.37937,-0.321039,-0.139714,-0.00143913,0.620626
102.444,-31.6644,-1.60655,5,102.593,-31.5827,-1.60529,4.38685,-0.149,-0.081655,-0.00126412,0.613154
102.426,-32.1641,-1.60655,5,103.071,-31.6794,-1.60517,4.13268,-0.644299,-0.484708,-0.00138299,0.867317
102.409,-32.6638,-1.60655,5,102.533,-32.5323,-1.6053,4.54837,-0.124985,-0.131417,-0.00124754,0.451632
102.391,-33.1634,-1.60655,5,102.626,-32.9511,-1.6053,4.78396,-0.235126,-0.212334,-0.00124755,0.21604
102.373,-33.6631,-1.60655,5,102.237,-33.8244,-1.60516,4.86358,0.135335,0.161269,-0.00139003,0.136418
102.355,-34.1628,-1.60655,5,102.316,-34.2231,-1.60494,4.66979,0.0388538,0.0603529,-0.00160831,0.330213
102.337,-34.6625,-1.60655,5,102.219,-35.1779,-1.60485,4.76149,0.11797,0.515425,-0.00170247,0.238515
102.319,-35.1622,-1.60655,5,102.435,-35.5283,-1.60483,4.63297,-0.116257,0.366153,-0.00171568,0.367032
102.301,-35.6618,-1.60655,5,102.21,-35.8367,-1.60499,4.63749,0.0910766,0.1749,-0.00155738,0.362507
102.283,-36.1615,-1.60655,5,102.364,-36.0299,-1.60484,4.54294,-0.080151,-0.131639,-0.00171309,0.457056
102.266,-36.6612,-1.60655,5,102.328,-36.6431,-1.60488,4.56335,-0.0621635,-0.0180503,-0.00167385,0.436648
102.248,-37.1609,-1.60655,5,102.652,-36.8535,-1.6048,4.49353,-0.404259,-0.307368,-0.00174931,0.506467
102.23,-37.6606,-1.60655,5,102.757,-37.3583,-1.60479,4.41945,-0.526748,-0.302282,-0.00175761,0.580551
102.212,-38.1602,-1.60655,5,102.511,-38.1237,-1.60472,4.38782,-0.298909,-0.0365227,-0.00183412,0.612183
102.194,-38.6599,-1.60655,5,102.403,-38.5241,-1.6046,4.3541,-0.208736,-0.135855,-0.00194529,0.6459
102.176,-39.1596,-1.60655,5,102.338,-39.0578,-1.60463,4.45456,-0.161452,-0.101816,-0.00192048,0.545439
102.158,-39.6593,-1.60655,5,102.241,-39.3211,-1.60431,4.36729,-0.0823147,-0.338181,-0.00223678,0.632712
102.14,-40.159,-1.60655,5,102.178,-40.2366,-1.60443,4.6557,-0.0379733,0.0776361,-0.00211806,0.344303
102.123,-40.6586,-1.60655,5,101.882,-40.8235,-1.6044,4.72932,0.240685,0.164887,-0.00214899,0.27068
102.105,-41.1583,-1.60655,5,102.322,-41.2154,-1.60457,4.74434,-0.216895,0.0571017,-0.00197611,0.255657
102.087,-41.658,-1.60655,5,102.153,-41.5271,-1.60463,4.74382,-0.0662491,-0.130939,-0.00192191,0.256177
102.069,-42.1577,-1.60655,5,101.842,-42.0006,-1.60466,4.74688,0.227047,-0.157096,-0.00189165,0.253121
102.051,-42.6574,-1.60655,5,102.287,-42.2855,-1.6047,4.6131,-0.235465,-0.371871,-0.00185023,0.3869
102.033,-43.157,-1.60655,5,101.991,-43.3381,-1.60495,4.8256,0.0426625,0.181039,-0.00160382,0.174398
102.015,-43.6567,-1.60655,5,101.929,-44.0573,-1.60511,4.86894,0.0858872,0.400614,-0.0014435,0.131056
101.997,-44.1564,-1.60655,5,102.343,-44.2348,-1.6051,4.79492,-0.345391,0.0784156,-0.00145146,0.205077
101.98,-44.6561,-1.60655,5,102.5,-44.3116,-1.60537,4.73341,-0.52018,-0.344445,-0.00118047,0.266589
101.962,-45.1558,-1.60655,5,102.488,-45.1881,-1.60535,4.56034,-0.526213,0.0323043,-0.00120414,0.439664
101.944,-45.6554,-1.60655,5,102.17,-45.211,-1.60519,4.47871,-0.226366,-0.444444,-0.00136376,0.521288
101.926,-46.1551,-1.60655,5,101.92,-45.93,-1.60514,4.38494,0.00572386,-0.225174,-0.00141025,0.615059
101.908,-46.6548,-1.60655,5,101.939,-46.3451,-1.60502,4.43372,-0.0311535,-0.309696,-0.00152439,0.566283
101.89,-47.1545,-1.60655,5,101.702,-47.2416,-1.60503,4.63676,0.188657,0.087089,-0.00152162,0.363243
101.872,-47.6542,-1.60655,5,101.953,-47.5728,-1.60491,4.64079,-0.0805966,-0.081412,-0.00164348,0.359215
101.854,-48.1538,-1.60655,5,101.884,-48.4227,-1.60474,4.95469,-0.0291512,0.268828,-0.00181117,0.0453138
101.837,-48.6535,-1.60655,5,101.974,-48.449,-1.60483,4.78393,-0.137249,-0.204503,-0.0017227,0.216072
101.819,-49.1532,-1.60655,5,101.559,-49.2851,-1.60484,4.74536,0.259818,0.131914,-0.00171017,0.254638
101.801,-49.6529,-1.60655,5,101.716,-49.1089,-1.60491,4.64725,0.0849423,-0.543993,-0.00164279,0.352754
101.783,-50.1526,-1.60655,5,101.7,-49.9343,-1.60488,4.76616,0.0832445,-0.21825,-0.00166894,0.233842
101.765,-50.6523,-1.60655,5,101.947,-50.4525,-1.60489,4.90951,-0.18228,-0.199783,-0.0016615,0.0904886
101.747,-51.1519,-1.60655,5,102.166,-50.6575,-1.60488,5.05878,-0.41911,-0.49441,-0.00167437,-0.0587764
101.729,-51.6516,-1.60655,5,101.904,-51.4339,-1.60478,5.07581,-0.17455,-0.217718,-0.0017685,-0.0758125
101.711,-52.1513,-1.60655,5,101.853,-52.2622,-1.60477,5.06164,-0.142024,0.110891,-0.00177913,-0.0616391
101.694,-52.651,-1.60655,5,101.633,-52.6784,-1.60473,5.00427,0.0605047,0.027462,-0.0018215,-0.00426841
101.676,-53.1507,-1.60655,5,101.607,-53.3264,-1.60473,5.068,0.0687194,0.17574,-0.00182151,-0.0679966
101.658,-53.6503,-1.60655,5,102.044,-53.1765,-1.60462,4.85214,-0.386197,-0.473828,-0.00192913,0.147856
101.64,-54.15,-1.60655,5,101.826,-53.6562,-1.60458,5.03437,-0.186523,-0.49383,-0.00197376,-0.0343736
101.622,-54.6497,-1.60655,5,101.606,-54.5419,-1.60486,5.20772,0.0164311,-0.107832,-0.00168627,-0.207724
